epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb
30,1.0325039542770513,1.176760243128574,0.7099255128717714,0.7127508852435519,0.01011070173371652,1.486469374824709,2170
31,1.0513574718540462,1.1599603883344742,0.7093423331357838,0.7198825815973893,0.010050172178986815,1.7288471207945948,2107
32,1.0340442191661663,1.1487108756285989,0.7140570492878046,0.7254436158710175,0.009987843757095384,1.6839158878029996,2152
33,1.0217331584856266,1.1555345074792804,0.7156857470175046,0.7260357714665552,0.009923741108989206,1.5450189125524534,2081
34,1.0085093902559719,1.1287344898694347,0.7124542784669029,0.7254410732049374,0.009857889577038658,1.5839496043525405,2124
35,0.979395630775188,1.1265223313359642,0.7064644408109564,0.7290281510547134,0.009790315195018667,1.5806579930716524,2157
36,0.9799396339428991,1.122277296000702,0.7168886261211779,0.7348094625984828,0.009721044677816492,1.672398259162766,2135
37,0.971849785282956,1.121433720446087,0.7308299717435384,0.7387119336926798,0.009650105410870266,1.509577270606731,2116
38,0.9453584976367958,1.1010782477709633,0.7267779086996574,0.7381869983689424,0.0095775254393424,1.6878845189787637,2084
39,0.9335308495898282,1.0856451565793934,0.7295664401345616,0.7428270222649335,0.009503333457032217,1.4164481809630187,2127
40,0.9317725099818273,1.074075215262381,0.7295928516884681,0.7385329612108329,0.009427558795032124,1.4762555743546002,2155
41,0.9099565231824492,1.0794121726220987,0.7286954857041685,0.745308444340413,0.009350231410131839,1.4512891604850617,2066
42,0.8872983777305461,1.0600146343402066,0.7429187898095116,0.7486654824032988,0.009271381872975272,1.433127212472847,2157
43,0.8557232771435883,1.0406254250366171,0.7476633817494832,0.7532443448067098,0.009191041355974702,1.4688135158172695,2135
44,0.8373842066599105,1.0436391639376548,0.739895058076004,0.759965333963965,0.009109241620987064,1.4275304388992507,2084
45,0.8280184309966729,1.0225499210831905,0.7401289698621565,0.7497960815430839,0.009026015006757211,1.327881582881157,2130
46,0.8108861235258049,1.016479719524383,0.740577553906572,0.7597987789000462,0.00894139441613308,1.4275073187577805,2061
47,0.7998642609173131,0.9914210649252241,0.7416612502796766,0.7546511078727289,0.008855413303057884,1.312475227598726,2169
48,0.7868150644865147,0.96446118414014,0.7488354343989425,0.7589802858534738,0.008768105659344407,1.2165441248332,2075
49,0.7581494582128088,0.9640460830319244,0.7528265726766644,0.7679642690589925,0.008679506001236665,1.3193429507506933,2134
50,0.7195702241423199,0.9740636545217215,0.753776335201626,0.7625606506945244,0.008589649355764239,1.2129920427700898,2121
51,0.6948476889873466,0.9280534605588362,0.7479007733849855,0.7671666084584361,0.008498571246894671,1.2209836337117292,2079
52,0.6761934726041259,0.9263774486271906,0.7508256062223801,0.767275441571453,0.008406307681489407,1.2932603224341261,2167
53,0.6644199185420239,0.9424881266367879,0.7656162052302363,0.7800829707387616,0.00831289513506882,1.0745831336407126,2140
54,0.6471037684084153,0.939526849792361,0.772274843761977,0.7812273221042991,0.008218370537391976,1.1583417416937094,2119
55,0.6524208928384272,0.904286700006084,0.7632513042470926,0.7796813774113127,0.008122771257856784,1.236306224537362,2164
56,0.6443798938861385,0.8771895668498834,0.7842716762659102,0.7839980384502142,0.008026135090726378,1.0869979012906592,2152
57,0.6274614555232791,0.832601211935143,0.766010914208863,0.7808865415120959,0.007928500240187515,1.0647371157580796,2119
58,0.6158272868437928,0.8509919425510774,0.7554596396670401,0.7712068581496627,0.007829905305246906,1.1343835150980606,2079
59,0.6135902969615978,0.8695839814209425,0.7769873423162503,0.7845815557837438,0.007730389264471465,0.9149187585411808,2085
60,0.6110908951498061,0.900572564601889,0.7653860812535367,0.7814924377888498,0.007629991460578526,1.1332377116570762,2164
61,0.6007873627517318,0.8705409923998134,0.7774651001571373,0.7890418016581267,0.007528751584882045,1.214635873483288,2060
62,0.5858076216220396,0.8793775659071799,0.7868953454384305,0.786118762000543,0.007426709661601034,1.0177613341581315,2168
63,0.579464245969007,0.854982115713252,0.7838387109855677,0.7988822080172548,0.007323906032036373,1.0636704596243698,2161
64,0.5569109206582461,0.8591527879921399,0.7809622131923104,0.7906472941442804,0.00722038133862225,1.1214444502432643,2146
65,0.5705121957874811,0.8563513583154764,0.7756115106076388,0.7879756921289542,0.007116176508858564,1.079519046659535,2072
66,0.6021747362233928,0.8702549688197019,0.7751338151304021,0.7971431267089854,0.007011332739130639,1.1153052417593992,2088
67,0.5904781014857913,0.8634941337653887,0.786249555903994,0.7918733544740438,0.0069058914784226105,1.066897894444954,2104
68,0.5699086350356826,0.837564729858094,0.7771648895316834,0.7893478995868098,0.006799894411930977,0.9642160427102834,2149
69,0.546469776527096,0.8480317897876971,0.7859769173466697,0.791190239927597,0.006693383444584748,0.9911774943728876,2074
70,0.5469120832046556,0.8367539077913805,0.7908744344304314,0.7993786325844351,0.006586400684478739,0.924384048388442,2088
71,0.5678807809697041,0.8582723576087097,0.7800364595742281,0.7978713383752832,0.006478988426226526,1.037186626467411,2060
72,0.5610647338296593,0.8698756667381742,0.7886693954876085,0.798395567576351,0.006371189134239682,0.9332872420232262,2109
73,0.5347690835954862,0.8679257651199578,0.7963465879168996,0.8032678106285344,0.0062630454259398755,0.9811430465603193,2122
74,0.5382265125308028,0.8773234547909731,0.7892179641175339,0.8037818373882221,0.006154600054910477,1.0032584594152087,2179
75,0.5174700677481491,0.8465978980451165,0.7957758255547575,0.81474483054076,0.006045895893994338,0.9546321075038364,2139
76,0.5237962762090148,0.8796331722252845,0.8033085478129552,0.8079386161873122,0.005936975918344429,0.8779385012179161,2074
77,0.5234119139628537,0.8882076077005369,0.7953973699062505,0.8072163601587437,0.005827883188434009,0.901086451702163,2091
78,0.5107430774257494,0.8750494563306842,0.7946472849747911,0.8030677656100627,0.005718660833033091,0.965435687469754,2091
79,0.4879323565606944,0.9001867492546071,0.7882172002661036,0.8070987273837391,0.005609352032157886,0.7131016336284854,2171
80,0.4798577785225459,0.9005940195577757,0.7970363108740554,0.806736214775312,0.0055,0.8913225440982796,2092
81,0.48647400010476405,0.89035756289038,0.7926382784003965,0.8079064104414907,0.005390647967842114,0.9462905192027108,2108
82,0.47815151700306985,0.8569761929961321,0.8067272837076652,0.8129824733083901,0.005281339166966909,0.897950272445451,2149
83,0.45494601344880037,0.8328198627907514,0.8010270576923244,0.8162781780653109,0.0051721168115659915,0.8771524135698101,2122
84,0.45019119500720733,0.8276137052557592,0.8058066007858112,0.8093947358977287,0.0050630240816555705,0.8375647665876154,2169
85,0.42513384653061487,0.7719796071209108,0.7858461732575939,0.8122012416744966,0.004954104106005661,0.9067091665892826,2168
86,0.41148391003679174,0.7595527405474876,0.7954274383141283,0.8114288352366127,0.004845399945089524,0.8461593079909445,2088
87,0.41241335128190426,0.7761965915245636,0.8004724223190344,0.8143897496036699,0.004736954574060125,0.8102329702748888,2168
88,0.3951821963858602,0.7737339935675355,0.8157419202595982,0.8172886099248721,0.004628810865760319,0.7935388108973968,2112
89,0.3804904160356345,0.7874290679982592,0.8003870241857203,0.8136380947161891,0.004521011573773475,0.7976788161503746,2094
90,0.3577705975832293,0.7756637045115634,0.8131822951196384,0.8176489697885144,0.00441359931552126,0.6765434762094797,2152
91,0.37097842142763865,0.7476617741683411,0.8064947624972723,0.8224307410271257,0.00430661655541525,0.8673361860828163,2178
92,0.3698808961482723,0.7306569906045325,0.8037611556699894,0.8216885593917522,0.004200105588069023,0.6357582347248697,2132
93,0.3509734620958968,0.7361638599507516,0.8063304635421953,0.8233845485046397,0.00409410852157739,0.8056294320273393,2081
94,0.3267814571768685,0.7389422237797655,0.8113706750442783,0.8227865594897139,0.003988667260869361,0.7661656665553501,2145
95,0.32338429774885014,0.6887036502608304,0.8064839191704571,0.8242699940691312,0.003883823491141434,0.8327326293484405,2168
96,0.3096213792614243,0.6661754230602174,0.8186462436645576,0.8234323909474067,0.0037796186613777514,0.5767207018438926,2107
97,0.29370380140602376,0.6692431267090878,0.808600202322894,0.8199518949308495,0.0036760939679636273,0.5632062844238486,2127
98,0.29021690273345846,0.6885942041566374,0.8150689238444674,0.826564834652898,0.003573290338398967,0.7535303337925603,2125
99,0.28112030434277874,0.6570390434064071,0.8107105502692494,0.8231187349608858,0.003471248415117957,0.643185252996319,2091
100,0.27737452723916467,0.6231219516263672,0.807405542159809,0.8234626458142101,0.003370008539421473,0.7993764709013254,2164
101,0.28355509010329516,0.6345470451090436,0.8101348281256215,0.8247450807719069,0.0032696107355285335,0.5647035116589646,2135
102,0.2988640206759096,0.6280816691919564,0.8133665863901802,0.826077486536155,0.003170094694753095,0.7738428655246724,2143
103,0.2788999974394632,0.6333677310820117,0.8298366761024011,0.8282677978813369,0.0030714997598124865,0.7368769275504644,2149
104,0.2677794310108915,0.6387731463086412,0.81957350013021,0.8275385907488461,0.0029738649092736226,0.6797376230271445,2102
105,0.26,0.6531959150422791,0.8171773859321592,0.828851231123149,0.0028772287421432157,0.691288270153282,2115
106,0.2641663576365193,0.6505891879595844,0.8296574273534668,0.8303788859492511,0.0027816294626080242,0.6144134339661714,2098
107,0.27395320009405144,0.6315425593354591,0.8173666660545141,0.8336273571646536,0.002687104864931178,0.5506440844236611,2156
108,0.26,0.6468869380998412,0.8238975950068206,0.8347769194089922,0.0025936923185105923,0.6793277204310363,2177
109,0.26,0.6247739472700442,0.8189204235699622,0.8384522602530837,0.00250142875310533,0.7338323709222513,2126
110,0.26,0.615907786462018,0.821596726483653,0.8393263151913818,0.0024103506442357614,0.6079563755081088,2096
111,0.26,0.623604728261939,0.8132218458277138,0.8297461954699894,0.002320493998763333,0.5262122277637853,2118
112,0.26,0.6236784593890712,0.8228270293872723,0.8323831143952046,0.002231894340655593,0.639419566766342,2070
113,0.26093218287180836,0.6305608508606138,0.8137302960288741,0.8373975485259919,0.002144586696942116,0.5324607088736971,2135
114,0.26,0.6307573436986164,0.8229799672282438,0.8356217806252021,0.00205860558386692,0.557670973582473,2081
115,0.26,0.6347885221366392,0.8240130544409862,0.8400110562208749,0.0019739849932427908,0.5052258105483355,2076
116,0.26,0.6297938429780406,0.8304309410280393,0.8411682455598419,0.0018907583790129336,0.535110373775628,2169
117,0.26,0.6310702233581381,0.8218708101798016,0.835921782592972,0.0018089586440252971,0.5031579820975034,2178
118,0.26,0.6208045128603868,0.8218320419162699,0.8375219048041582,0.001728618127024728,0.33594529010762947,2128
119,0.2653717614907778,0.6033796354188503,0.819636011672654,0.8303875781173705,0.001649768589868161,0.6506307890357178,2128
120,0.26,0.5913074756900806,0.8164158142972404,0.8372029549006968,0.0015724412049678768,0.6558467866823554,2102
121,0.27320908262408344,0.6022595656423172,0.8326010715943012,0.8446841915228017,0.0014966665429677842,0.4313118585285244,2062
122,0.26,0.6091827365409412,0.8284491456951504,0.8363102019218512,0.0014224745606575995,0.43722956424868914,2101
123,0.2796293120892416,0.5993347053512531,0.8268102705230894,0.8405832437320131,0.0013498945891297336,0.5003771695594389,2087
124,0.26909737248938254,0.5944665591685468,0.8312401873755388,0.8367239259667576,0.0012789553221835071,0.5277324045107248,2167
125,0.26,0.598361817837255,0.8298793321403863,0.8414737388006285,0.001209684804981334,0.4500090602189813,2142
126,0.26,0.5986449382918272,0.8236451269162848,0.8383540004852373,0.0011421104229613413,0.4689321479920725,2117
127,0.26,0.6083510896441509,0.8219598674644852,0.8335284578484893,0.0010762588910107937,0.38423352845702957,2148
128,0.26,0.5879776207286677,0.8226194850412424,0.834609122439178,0.0010121562429046141,0.6087426559685438,2168
129,0.26,0.5909552683802607,0.8233869032737139,0.8386716478109923,0.0009498278210131848,0.44191001823190884,2138
130,0.26,0.5849394812675591,0.834157161526862,0.8411631691535749,0.0008892982662834798,0.431086365543134,2139
131,0.26,0.565559932841774,0.8247932985706304,0.8376991093975867,0.0008305915084974989,0.36238441514136766,2133
132,0.26,0.5755438432203037,0.8228924803604175,0.8385063430870827,0.0007737307568118646,0.3619504841024338,2102
133,0.26,0.5718749576466009,0.8390131730319474,0.843202576872153,0.0007187384905822963,0.45076701941449,2080
134,0.26,0.5827472101418404,0.8314587230419619,0.8490741423450072,0.0006656364504766146,0.4580608951389906,2077
135,0.26,0.5746470820106121,0.8327157889197908,0.8476741423450073,0.0006144456298797746,0.3723521131321051,2071
136,0.26680269494986886,0.5458820537365036,0.8331396013566464,0.8417872649388257,0.0005651862665943334,0.5797849489115743,2149
137,0.2637549407261053,0.5526500425599692,0.8300650377442488,0.8427905848188919,0.0005178778348396219,0.26599529578958725,2123
138,0.26539655039132865,0.5449609769699805,0.8183729335133556,0.842767248142907,0.00047253903755280967,0.4070764256192553,2174
139,0.26823368052970614,0.5741426536819282,0.8306918184968591,0.8446106553326678,0.0004291877989948638,0.28769141738107584,2166
140,0.26197544224702785,0.5797867443819154,0.8234868030543923,0.8400275097134471,0.0003878412576643714,0.4608102910676307,2064
141,0.26,0.573429964090533,0.8256505119669891,0.839366698629298,0.00034851575952199665,0.44870288412595727,2137
142,0.2748623502153978,0.5895544102799484,0.8218618266179755,0.8395752663859128,0.00031122685152826083,0.34782624261510053,2061
143,0.26,0.608239694681105,0.8250723273159523,0.8388380405021704,0.00027598927549719524,0.3082137361223284,2080
144,0.26,0.5938213818254011,0.8240502593655399,0.8399874163677865,0.00024281696226831606,0.37047725322000585,2141
145,0.26,0.5871771487150209,0.8297131482568095,0.8418205252509201,0.00021172302619918768,0.5803555351243328,2069
146,0.26,0.6102634191987689,0.8413361374184549,0.8429541630651094,0.00018271975998079563,0.4125384817372994,2133
147,0.26199741200189697,0.614355782555096,0.8357047383246209,0.8406632747815618,0.0001558186297777447,0.2716240766712479,2074
148,0.26,0.6133112459172242,0.8212467669024356,0.8404466599692342,0.0001310302706952204,0.2697899816019585,2152
149,0.26,0.5896354363747436,0.821006423865564,0.8419117868603644,0.00010836448257450093,0.33332149374340386,2155
150,0.26,0.5771551161816947,0.8321225169645512,0.8442822535938685,8.78302261186864e-05,0.3444056569809786,2128
151,0.2619049034626099,0.5554513268845854,0.8238256187999591,0.8411436475233764,6.94356193501665e-05,0.39485665988520185,2112
152,0.2681281802953437,0.5530476953318563,0.8269462461067792,0.8366339670766141,5.318793440123975e-05,0.32520023752925237,2107
153,0.2838308213465227,0.54490810151837,0.8300356151967702,0.8403709070388163,3.9093594639146245e-05,0.41904736846193136,2126
154,0.2805066457845347,0.5435282979623148,0.8260835566884579,0.8386054496943649,2.7158172126649224e-05,0.2667452539232922,2153
155,0.2747178291120253,0.5173408569188144,0.8273174411439302,0.8376395977849181,1.738638541917292e-05,0.40558519413324684,2169
156,0.2810155008099321,0.49652459985467945,0.8286691225921139,0.8434125900794025,9.782097699368607e-06,0.41072304838647594,2114
157,0.28552465779607306,0.48703766378022706,0.8182394136424761,0.8328244659180222,4.348315249839862e-06,0.3953076822873305,2142
158,0.2765706495041243,0.4941359896773167,0.8338586512210469,0.8440223244815457,1.0871862646394392e-06,0.2399724639736734,2080
