epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb,cls,recon,ent
15,1.2669192434932137,1.391706026892624,0.6182500515202343,0.6357117235558377,0.0009758713347976178,1.908853199623052,1632,0.7699651447544053,0.3372467300108208,0.1506109306729219
16,1.2908740266055065,1.3521327611271872,0.6331572060669173,0.6443267304589506,0.0009723345458039594,1.9367543789787975,1651,0.7859264455885965,0.3458333843988811,0.1604818344756614
17,1.2608479946465887,1.3574202255968688,0.6280771027326043,0.6425791549528482,0.0009685632835815518,1.9659684018910175,1685,0.7921972146504168,0.3556252740291357,0.1500084933712128
18,1.2470389843214782,1.3489265720140764,0.6398807587789269,0.6595170729666703,0.0009645594202357437,1.9313838373862386,1707,0.7498455137366836,0.328898488484826,0.15172166936238424
19,1.2202522440355745,1.3537656972558232,0.6382833854709924,0.65312377873355,0.0009603249433382144,1.947940582639008,1742,0.7245218234387497,0.3287081986864842,0.1402432748626551
20,1.1900830385432808,1.3684283710543417,0.6465797064319072,0.6582782856066485,0.0009558619549403147,2.0254122184658656,1665,0.7327121251075263,0.32231033004496784,0.1574851634870715
21,1.1563963369243486,1.3735556364325658,0.648522470662915,0.658051903295399,0.0009511726705295817,1.7887848240694013,1699,0.6985281213292882,0.3228114971268244,0.15322751868604723
22,1.1005692251359198,1.347247787985498,0.6592261758653705,0.6698454930517915,0.0009462594179299406,1.7432983968752167,1663,0.6637363330503542,0.30125503344184973,0.14542193968198372
23,1.0840934969310776,1.3404853793765525,0.6559395106456177,0.6754650906445533,0.000941124636146141,1.799832285020459,1673,0.6584951507234993,0.2882837618934739,0.1605835996416129
24,1.0589480389643124,1.3460794371880394,0.6651936694489458,0.6769794880945651,0.0009357708741530024,1.7655845036297495,1695,0.6396756676802683,0.2843165109725832,0.14854529022797497
25,1.0548816133062502,1.3355195196630636,0.6610297950634795,0.678956728452404,0.0009302007896300697,1.788854957324594,1690,0.6308595542399953,0.2975043827362098,0.1420181299576895
26,1.035218989944767,1.3148874154288377,0.6811946140497042,0.6918788622969549,0.0009244171476423036,1.7697553181515433,1711,0.6266260402516685,0.28080565687307807,0.1450269419677614
27,1.0436545501042735,1.2596201833342797,0.671739028179804,0.6858051876120594,0.0009184228192674665,1.690657254909187,1684,0.64591451317139,0.2871258528839384,0.1456851889308465
28,1.0344363199990778,1.2607739648385081,0.6770876128766566,0.6934607771942192,0.0009122207801708802,1.6628085187537152,1673,0.630768260704447,0.2843516816626902,0.1375003291475032
29,1.0472237629633656,1.2130671150453336,0.6712100813422124,0.6917104656929529,0.0009058141091282656,1.7218559446002664,1733,0.6464886609324039,0.2885762348485612,0.1269782857347215
30,1.0242553587518304,1.202305091307063,0.6876103511450918,0.6985314656257771,0.0008992059864973972,1.6135140859189983,1731,0.6029423813587876,0.2744690909888174,0.12054805708386172
31,1.0068755682706572,1.16207024821898,0.693683068468831,0.7019885717873786,0.0008923996926393305,1.5815963120855892,1746,0.5932259461776025,0.2739082132408969,0.11712766176887099
32,0.9958585196151444,1.1400534759610141,0.6954944044559093,0.7072478903145698,0.0008853986062899868,1.730981011432499,1669,0.6105284641247537,0.26689358012789355,0.10884919372496532
33,0.9995433534982521,1.1158484072795438,0.7017684659552066,0.7114983205172675,0.0008782062028829026,1.5940573127515079,1676,0.6167831050092488,0.26677466186532756,0.11035601922205045
34,0.9807987140322187,1.1021626857873696,0.7054294188988821,0.7094828178584391,0.0008708260528239789,1.5654060550538829,1714,0.5999555033536644,0.2561182885024348,0.10955590827701599
35,0.9674945386202763,1.065392394636618,0.706228442380689,0.7135629604673219,0.0008632618197190816,1.5829605815585488,1702,0.5971672294986343,0.24556399916176058,0.1112328783075583
36,0.969227797421329,1.0299550190024338,0.7067205837274247,0.7157053485990293,0.0008555172585553805,1.5165232768687844,1690,0.5899228870338101,0.2708982447451754,0.10568218664920626
37,0.9613767477483078,1.0243524081003976,0.7097414423476751,0.7223392941399628,0.0008475962138373213,1.5292621969193314,1695,0.6054798813158863,0.2668801069218869,0.10301441862586318
38,0.958803109408949,1.010521592953724,0.7184801764297565,0.7259560825431265,0.0008395026176781626,1.5066502861534954,1737,0.5873510329198384,0.25768980088271715,0.0922038157501222
39,0.8997547657936082,1.010995278649583,0.7172824470912436,0.7296099262011831,0.0008312404878480222,1.5499927742775796,1657,0.5511760974114835,0.24081346426606912,0.08715206961987179
40,0.8856163816864309,0.9732208051985204,0.7226866799911351,0.7354151661836164,0.0008228139257794013,1.3507867376269749,1723,0.5436584351375384,0.2371147830680744,0.09108889566289688
41,0.8533985673439793,0.9638679115527838,0.7264359371788464,0.7390138398066555,0.0008142271145311783,1.429741640176064,1644,0.5191737262769552,0.25006070400712094,0.0821368452166553
42,0.8489921901545517,0.9403443554356414,0.7308532898408083,0.7401395854466609,0.0008054843167120826,1.3593029066271494,1680,0.5152044017034696,0.23200041563020932,0.08851070696890988
43,0.8164963905741849,0.9159262755326618,0.733383724647824,0.7394123603991203,0.0007965898723646776,1.2958032244396922,1681,0.4992208557863949,0.21166091216703756,0.08067659131416115
44,0.820452903158731,0.9100900554805695,0.721032732266814,0.7393981380352012,0.0007875481968109052,1.3369566743713412,1665,0.5008394925432235,0.2291200864389479,0.06886797165630197
45,0.8089539486426975,0.8922613844254573,0.7415809597048966,0.7480689353743317,0.0007783637784602609,1.3430339007366483,1660,0.503542912444682,0.2217948445159186,0.07650730713498571
46,0.7909910207882451,0.9004873666607539,0.7428218455321605,0.7514493763168042,0.0007690411765816864,1.467675762796277,1653,0.4603321515614257,0.21858395900603747,0.07855551650304841
47,0.7565867958851688,0.8795252740438952,0.7402207966193055,0.7505766908430448,0.0007595850190402878,1.6061534194104767,1687,0.47651275385678704,0.210247189574773,0.07624995487128923
48,0.750174645967869,0.869744947115348,0.7236725543117317,0.7496048299064014,0.00075,1.2771437563893668,1644,0.44818696859543067,0.199501533020392,0.0764091280637482
49,0.7394897639320059,0.868815603700211,0.7392844027627816,0.7485644956209785,0.0007402908775933419,1.2911745122958527,1749,0.4536118432388697,0.19921092324480802,0.08567696133523625
50,0.7319642364910544,0.8392747962900543,0.7519175799699407,0.7575254867031858,0.0007304624715594141,1.3137428565690596,1681,0.43646154096568884,0.19180596542961606,0.07060924703693655
51,0.7207765689553213,0.8320433292550887,0.748281071994932,0.7639304382708131,0.0007205196608513158,1.2165909679946305,1678,0.45230838225718434,0.18465698842429068,0.07504042617645681
52,0.7025628408502975,0.7975369145221712,0.74107454429895,0.7633848086347951,0.0007104673812141675,1.2586502753687783,1735,0.4234986569598983,0.18676915726219026,0.0514695895173197
53,0.6966084193578951,0.807290638312034,0.7430785343032601,0.7539341963979792,0.0007003106227349398,1.250662737719749,1640,0.4163077296461918,0.18487372720807022,0.07694235371317386
54,0.6856918861308461,0.8078171554648539,0.7512382750473523,0.7618193514947074,0.0006900544273653075,1.3306180654040132,1674,0.4157059672169556,0.20058273365101847,0.07355173407444848
55,0.6844935644340477,0.7930959962633827,0.7521302883756739,0.7611640098183318,0.0006797038864187566,1.2845725714420166,1705,0.40534333908770714,0.17636264368519897,0.06296625767102525
56,0.6781286201541372,0.7849054620424184,0.7562388273012485,0.76731760948141,0.0006692641380431877,1.2330900330260375,1705,0.3720717900933796,0.18222460254590678,0.0526621131218066
57,0.6667106511077651,0.7739338825789932,0.7501371981142019,0.7670759148009928,0.0006587403646702713,1.2389318561964253,1653,0.40525548639809333,0.17871045640939728,0.06404955601913317
58,0.628627833605587,0.7626212206985361,0.7566116894068206,0.7709261444673241,0.000648137790442817,1.195413229657428,1667,0.3866281936541757,0.16688136224694836,0.06842739851739219
59,0.6151982284787328,0.7482529054517366,0.7470517845780621,0.7660427505632754,0.0006374616786214403,1.1217530521057097,1651,0.37497290821373624,0.1694220589688824,0.07814015665789345
60,0.614790815930812,0.7238951616046512,0.7582049288091948,0.7765088315440511,0.0006267173289718079,1.2058970260321695,1675,0.3611831757292309,0.15671881048387737,0.06271040754197338
61,0.6147374216058386,0.7296573089528307,0.752525497262493,0.7744109381679679,0.0006159100751337642,1.121052118834158,1660,0.38294030980188054,0.17238091029218275,0.08680495055081673
62,0.6073340349333965,0.7024019889367311,0.7654636788024675,0.7718000429409196,0.0006050452819736389,1.067327383705452,1719,0.37858537004012466,0.15204198467395763,0.079953498179583
63,0.5838850236916153,0.6857207285730474,0.7683561631338007,0.7795903015109817,0.0005941283429210569,1.0891189324939667,1736,0.35544956652187176,0.12732197391122527,0.09218920044798762
64,0.5754425243749887,0.7009946936682347,0.7634981087929147,0.7703757037153782,0.000583164677291565,1.1279641539011436,1633,0.3369579844553647,0.15468546540949,0.09477914586787971
65,0.5808457280496357,0.6946289839146305,0.7664543787664748,0.7778733211900324,0.0005721597275964133,1.0010981151233527,1657,0.35569565348960486,0.1810006432533484,0.0835933254218717
66,0.5730587081691128,0.6566362855155312,0.7741488597562023,0.7788545941225108,0.0005611189568408174,0.9570111687483107,1685,0.3544328900608614,0.1537525822784688,0.0905754578699168
67,0.5701607169287926,0.6657759665745927,0.7661239767749184,0.7830308779172963,0.0005500478458120492,1.0948610718139806,1691,0.3765147598595272,0.1366735451246659,0.1121636444467298
68,0.5692228232212242,0.6723505883015335,0.7854474203555053,0.7951563267237542,0.0005389518903587017,1.0302531318546955,1677,0.347885428764176,0.16845733414733038,0.11117521009222261
69,0.564578584652288,0.6869245897067582,0.7819155852704316,0.7870670218932964,0.0005278365986624741,0.973845568525513,1737,0.3413454994734219,0.15232687339952458,0.10865432221488923
70,0.5669543167290445,0.6694864031932705,0.7753033844376516,0.7837838027569162,0.0005167074885038374,1.043379191464638,1723,0.34258849300483357,0.1536536859184252,0.11824036278726842
71,0.5611821753075162,0.6704900284000792,0.7679883997884766,0.7824452558640105,0.0005055700845229328,1.0732087389105196,1661,0.34176742079413486,0.16342227758686678,0.12450404107508534
72,0.5659863941274296,0.6707065557845219,0.7803708784128938,0.7925010699719353,0.0004944299154770672,0.9970760794998049,1736,0.3347576135839913,0.1517520213926758,0.12296545431938764
73,0.5613990850697125,0.6648606227288025,0.7693912950046913,0.7898780494339516,0.0004832925114961628,0.9076334507601062,1680,0.33324749472858206,0.1608670717579446,0.11705871573033061
74,0.5525301414028481,0.6620410091796579,0.7782223978842575,0.7924038994278636,0.000472163401337526,0.8855977341931935,1747,0.31975784709181176,0.1594981104991062,0.1371248195232672
75,0.5518235093290464,0.6550788434413186,0.7956435996261345,0.8015683120862702,0.0004610481096412984,0.8583398016298485,1749,0.33543384364698503,0.1353157426283041,0.1231981326133852
76,0.5289144063445264,0.6562189756734187,0.7809373936816284,0.7987770879360981,0.0004499521541879508,1.0386471164233446,1699,0.30218052373762916,0.15122291145524488,0.13121278709737677
77,0.48926502134668914,0.6486483842072309,0.7870419268540895,0.7978284661563729,0.0004388810431591829,0.9008143671564797,1702,0.2955023009331911,0.1487460077725844,0.14715617270803663
78,0.46436821147423646,0.6419570718812426,0.7866409557377761,0.800210347056247,0.00042784027240358674,0.8194978940729867,1653,0.26853062176607734,0.13336381993976248,0.14178360811192667
79,0.49344666622757816,0.6456980968982741,0.7888683806472001,0.7997741353395658,0.0004168353227084351,0.8484569809282413,1674,0.29336064845422205,0.14017700692527027,0.1707851425417696
80,0.5000225256824752,0.612433466990213,0.7902530865451811,0.7992392788724056,0.00040587165707894326,0.6935871186372153,1742,0.3359349546078756,0.14119083187716172,0.15916080019679069
81,0.4830590544330388,0.6163006057067889,0.7831090666337615,0.7952706628248479,0.00039495471802636107,0.7905354116998812,1680,0.30468352858960673,0.12658814083865766,0.15330602551949557
82,0.46600680914982723,0.6128222861897804,0.7894440245442741,0.8029285497953604,0.00038408992486623595,0.8436477645611722,1712,0.2886120454548624,0.11624587061298249,0.15502943344723003
83,0.44577861805865104,0.5919122166302596,0.7864641848383229,0.7976874954342957,0.0003732826710281922,0.7651327379938528,1650,0.27682216767748064,0.12993021944716077,0.16436416775795376
84,0.42374527390997124,0.5747450221764934,0.7944938251093618,0.8076671887493334,0.0003625383213785598,0.8339016408194961,1744,0.2711937684776138,0.1074622462620207,0.16426766322129485
85,0.40947221608808076,0.5602784067593839,0.787676362006491,0.8068033009438658,0.00035186220955718295,0.9041107457924358,1745,0.24781956489109505,0.12039193017328156,0.14222695496844504
86,0.40518148466345194,0.540188496115301,0.7921365675486104,0.8047199303883626,0.0003412596353297288,0.9300944206980718,1652,0.24503788665617746,0.09935600739661012,0.14277460592808008
87,0.4080526607229633,0.5367397054078065,0.7962122289757096,0.8083346133910666,0.0003307358619568124,0.7709431122340502,1749,0.26446783150289677,0.12258915192296621,0.16181637245777686
88,0.40425844619322626,0.542439598259524,0.801075860096453,0.8137033488529182,0.00032029611358124366,0.8631350279461221,1652,0.2490178647930494,0.09985327917720922,0.143267824760799
89,0.4114630156949777,0.5506979653581667,0.7893757094216881,0.8051081565641639,0.00030994557263469276,0.865179182687905,1710,0.2486581497572186,0.12023982714974446,0.140752974852662
90,0.41912237228428517,0.54481861678567,0.7918037503330421,0.8066537786815647,0.0002996893772650602,0.6875784179035792,1637,0.25636446417517983,0.09857856572850847,0.15907589891669105
91,0.41882728203631636,0.5518194445983028,0.7945758075943442,0.8071327257587564,0.0002895326187858326,0.7220531710097793,1693,0.2414625498829788,0.12498152627165283,0.15070557346797442
92,0.3904161166830792,0.547270092149147,0.7976566556065384,0.8099840870197915,0.0002794803391486843,0.7481347196366668,1688,0.24102887915085708,0.10204765809781124,0.15642306377956675
93,0.37120852066143395,0.5472025495672914,0.8014990945020817,0.812102923193384,0.0002695375284405862,0.6780256185215596,1636,0.2144970816121156,0.10603779435936331,0.15998409384011916
94,0.3746106470091986,0.560292680817488,0.8084390960885138,0.8132110228031871,0.0002597091224066581,0.8634065236631223,1645,0.23528032788439243,0.10894861764046253,0.12655380472027175
95,0.3665621195039595,0.5334521640618236,0.8006223703550763,0.8122794365649838,0.0002499999999999999,0.7064058437027508,1747,0.20567158622142606,0.083028497478265,0.1479484851670068
96,0.3463323238057604,0.5365878143050531,0.8011331154346615,0.8110886773729088,0.00024041498095971232,0.7170346446502459,1722,0.2108489957722721,0.09530987137907598,0.13806385630530799
97,0.3513032582873669,0.5589930158634316,0.808500736138905,0.8180659176478918,0.0002309588234183137,0.6996358417287696,1649,0.20419142507057267,0.07635137394097617,0.14136008048133325
98,0.3582586347586155,0.5380141272469113,0.7989847075690725,0.8148523166117411,0.0002216362215397393,0.7141511760967292,1708,0.21583306566811086,0.0801261059802073,0.14272753658509804
99,0.3573171565517385,0.5293109590002171,0.7922364744770541,0.8125331058084199,0.00021245180318909496,0.7383413988514052,1645,0.21926872879905318,0.09951618993209523,0.14001705245323978
100,0.3326977407975481,0.5182323280820325,0.7981302616715308,0.8120170407666835,0.0002034101276353224,0.5772581696240786,1669,0.19530008813214453,0.06455336231838842,0.12736436398117004
101,0.33188665563879177,0.4986956936064122,0.8044915028413083,0.8200767969954308,0.0001945156832879174,0.6682376862080112,1696,0.22015631284866277,0.09332991820928799,0.13418863501308115
102,0.2938115216098047,0.5059321381082422,0.8165671456967311,0.8231660063964124,0.00018577288546882165,0.7284507615411722,1660,0.1742748853149255,0.07934186442629206,0.11834437831888021
103,0.2962040731498445,0.48486798865413516,0.813520160117269,0.8273646925003659,0.0001771860742205988,0.7401016492992434,1720,0.17503682451603364,0.06806102384680857,0.1154212341579892
104,0.2837365709272926,0.4947018870121223,0.81000977224477,0.8211645927774658,0.00016875951215197793,0.6824478226950114,1687,0.15144028530574002,0.07854763865540622,0.09988637210230553
105,0.27533535130366127,0.4938622800493736,0.8100684166398772,0.8230570217304967,0.00016049738232183742,0.5658072171794486,1714,0.15537123281965884,0.09039175717804847,0.0997969334686804
106,0.30312876540625533,0.4850626506773968,0.8067620204470721,0.8198919075856504,0.00015240378616267886,0.7242329081813615,1697,0.175254794934626,0.07439890858645601,0.08909808204279726
107,0.29337023746042307,0.48074184357805144,0.8046901654852647,0.8149682174263103,0.00014448274144461965,0.5611682250703309,1661,0.16915524069929544,0.08349630656622387,0.10305778447472533
108,0.31092211771684686,0.45692366653598326,0.8084668368895581,0.8197658064224942,0.0001367381802809185,0.526939793487433,1698,0.18638399270610642,0.09844625123765231,0.09377204169708117
109,0.3015712115237426,0.4540009089779435,0.8177797763519944,0.8218737302535241,0.00012917394717602138,0.6891332751045478,1632,0.17692771972187882,0.079355610019672,0.08395920482668168
110,0.32152801586800067,0.407298060484294,0.8069977357355403,0.8218340761694234,0.00012179379711709738,0.5483018293048285,1736,0.2071595910569204,0.08570627817948692,0.09078333269455051
111,0.32428914386642915,0.38218097467328555,0.8062614129916785,0.8209008933687733,0.00011460139371001321,0.562998295549552,1741,0.2008427239180452,0.08698023393863398,0.07381123043982847
112,0.2942135424960356,0.3765174809203174,0.8095778211670215,0.8187719933114278,0.00010760030736066951,0.560393288404923,1681,0.17465766176241462,0.07772147903662596,0.0836369228527995
113,0.2852145836969084,0.36,0.8037263208862055,0.8177802397841905,0.00010079401350260287,0.5472996117489972,1730,0.17929333538665085,0.06673346718923213,0.07014154542428976
114,0.27073170410112646,0.36,0.8115924678806724,0.8215073915694219,9.418589087173452e-05,0.5169607895387867,1721,0.16493956482512814,0.06964647969383539,0.0713434710760032
115,0.2833568568253452,0.36,0.8206716049986127,0.8251907848316291,8.777921982911996e-05,0.6013917059030912,1704,0.17467177121550506,0.06997460142226904,0.07129437398307704
116,0.26219271234478525,0.36,0.8113493641520896,0.8191351504624156,8.157718073253351e-05,0.63187929131002,1635,0.15779922576196215,0.06554506800940572,0.060220524076418966
117,0.26,0.3816173143315469,0.8029092240004078,0.818983716162639,7.558285235769641e-05,0.48550271236554166,1733,0.1698721812014829,0.05594999426882722,0.06082723187163754
118,0.26,0.38900142535495363,0.8013461706618276,0.8196052312302822,6.979921036993031e-05,0.5538507066682791,1639,0.171135669280142,0.0682276227249652,0.06770800012190512
119,0.26,0.36,0.8090710395557125,0.8298936928297218,6.422912584699752e-05,0.4701405088467675,1668,0.1608623156893979,0.08940766284326415,0.05656972160880339
120,0.26,0.36551092659339735,0.819341745262723,0.8263122529202659,5.8875363853859166e-05,0.6002126370664442,1669,0.1682197731425734,0.06500007971111497,0.06594327168525034
121,0.26,0.3689179628504228,0.8188943137119477,0.8284936928297219,5.374058207005944e-05,0.5660095096565702,1652,0.14840364884907553,0.07003775812508496,0.06004561978812539
122,0.2732625810909322,0.4007561630106563,0.8099036740335525,0.8247740392579095,4.882732947041818e-05,0.4911589610426519,1748,0.16967188154120139,0.0813257733944582,0.07111948578013377
123,0.2718753167665032,0.3922994763938745,0.8042591324862904,0.8227851652057132,4.413804505968533e-05,0.36161229880121615,1671,0.1556963014161206,0.07269296548897596,0.06440162810335925
124,0.26,0.3860283006695269,0.8119355984121914,0.8230688425309062,3.967505666178567e-05,0.5733087087293176,1739,0.16774754967125344,0.07241082332009208,0.07109231453417897
125,0.26,0.3769494753888394,0.8022596558090412,0.8225923259430705,3.54405797642563e-05,0.34306075295850413,1660,0.15338043506289778,0.064382810470707,0.06274715291503298
126,0.26,0.3867774620462663,0.8086863553372626,0.8247024230070384,3.143671641844831e-05,0.6120536551829946,1704,0.1389645329976061,0.05792572458486765,0.06521495910171672
127,0.26021409607078116,0.40572961146836156,0.810619697875747,0.825538781339405,2.766545419604055e-05,0.46990658155586806,1686,0.16019168106974863,0.08357939573121753,0.06623865418632362
128,0.2666297629479148,0.4145427522995252,0.8143591906788654,0.8214814015119866,2.4128665202382272e-05,0.37068136684444625,1693,0.18493327504741838,0.06956874240027569,0.07331560360317349
129,0.2669582859820589,0.41225027929044217,0.8108973135733741,0.8224728411032058,2.0828105147154273e-05,0.4598577964427694,1655,0.15742343814084078,0.06610841268136622,0.08576892954317868
130,0.2793578871352281,0.4039803865931491,0.8131634154788566,0.8259952806153011,1.7765412472811715e-05,0.4206224851898862,1665,0.16850786035603899,0.07684255810200682,0.08635841984439106
131,0.2752925308936113,0.41645212983356383,0.8021256414471235,0.8195652883250746,1.4942107541238759e-05,0.5291834622774763,1719,0.19413589044662205,0.08240720723537091,0.08177451394677232
132,0.29114318669560524,0.45087020229348157,0.8090214837230296,0.8231542730159802,1.2359591879020526e-05,0.5455365248275544,1686,0.17735630096210045,0.07521213970311308,0.09555274555585207
133,0.2901736907587046,0.4350173414605389,0.8112676677239605,0.8193322981992572,1.0019147481706625e-05,0.50881879728026,1694,0.1788052752887467,0.0890384164958193,0.08772931008003121
134,0.2944615058899832,0.42915104718864466,0.8184680515006596,0.8246296236015584,7.921936177411049e-06,0.4976957442057285,1684,0.2004113015910451,0.06747802573190903,0.08857607816271967
135,0.29875938226306525,0.432303283501041,0.810182563610112,0.8219032742855585,6.068999050065249e-06,0.5300437175321956,1644,0.19708324432074295,0.08696712639618771,0.10301740141602111
136,0.27701807230388814,0.41666063866844555,0.8021128869495315,0.8198745980714504,4.461255922609986e-06,0.5853330118688802,1658,0.16168532409912992,0.08417419272328605,0.10148386049539629
137,0.27883008805729215,0.3921753541463585,0.8152548775936073,0.8262774561044482,3.0995049003826324e-06,0.35317547006353534,1652,0.15641383520624352,0.07447606786390394,0.11539944877904704
138,0.2819544415408325,0.39164547699441826,0.8104307012319141,0.8246840723559999,1.9844219749273197e-06,0.35720163048689524,1737,0.17097488551609902,0.0564257409782318,0.10843017427286789
139,0.2905239391251057,0.4120045716063887,0.7975267622239612,0.8135731574460375,1.1165606884234182e-06,0.40182243051894456,1701,0.16063936725152791,0.05756460674545451,0.12323491836177594
140,0.3043955672902789,0.42553257164676705,0.8041516890519308,0.8190195298545605,4.963518588996796e-07,0.3097208468330067,1724,0.1785994771972708,0.07519748849902325,0.10409016257563987
141,0.32613931500619525,0.4286451400467168,0.812848647051786,0.8195610533588639,1.2410336637047603e-07,0.4361834814333729,1744,0.20820520399454323,0.08967682163175814,0.1319659437089479
