epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb,cls,recon,ent
33,1.1580649268158916,1.2505500213619645,0.7031733982361097,0.7203593324756887,0.0008860782922495822,1.5967000779379474,1639,0.7159107173070416,0.32377411841513604,0.12105850080610729
34,1.1493611458941841,1.2281704523219512,0.6880961615529144,0.7136590799378769,0.0008791529042392813,1.5936707178856584,1715,0.6893374321572513,0.33186532991415396,0.11809354924213435
35,1.1588089042443368,1.2133646197603476,0.7153583793745134,0.7221169517063456,0.0008720519699356804,1.4897798996959306,1666,0.7136596617534635,0.32496274361854394,0.10000188240770493
36,1.1467208354062643,1.1943538941355967,0.7231374401376711,0.7350935703549478,0.0008647787770432438,1.5241914079060734,1684,0.6953819865937602,0.3184299094187708,0.10117947175728925
37,1.127387735690163,1.152709421384029,0.7130644362680673,0.7279503149519901,0.0008573366930214806,1.4568538110030502,1713,0.6848161818177565,0.297892637499472,0.08857635757196804
38,1.10231589371879,1.1458640768783663,0.7182068054849507,0.7292728560968955,0.0008497291635258235,1.593068248751457,1731,0.673829079813683,0.3060865009542747,0.08514194099455259
39,1.0606133231269161,1.1473687577223808,0.7213985077345131,0.7343094433589936,0.0008419597108123054,1.446876026644585,1746,0.6357408386896275,0.2930005443086851,0.08731646100992635
40,1.0228723867232346,1.1374568483257381,0.7305881676607663,0.7412291588493513,0.0008340319321067667,1.3662461522041496,1719,0.6194648346023501,0.28948375210480964,0.08670731834207145
41,1.0153391809852919,1.1342157313347616,0.7253708813633645,0.7381220628195753,0.0008259494979393563,1.462478645567898,1649,0.6279182704790832,0.26460059295410804,0.06251600477319649
42,0.9946202791919199,1.1420018962601377,0.7352294769438878,0.7470675437737846,0.0008177161504450887,1.364202243612897,1639,0.6252421359673598,0.27212259755981455,0.07502435655046429
43,0.9975762814661753,1.1132321351027834,0.7397920904065668,0.7495545054205925,0.0008093357016312517,1.4359962565890605,1744,0.6017508291236616,0.2662648313038647,0.07764933525577594
44,0.9762836913448986,1.1068839940151818,0.739720163481124,0.756240522899713,0.0008008120316124613,1.3126475680351266,1661,0.6097649074243298,0.26538192844057296,0.0758188730231039
45,0.9599782252862297,1.087435305368423,0.7400033876227805,0.7479030873406122,0.0007921490868141843,1.2964289796598378,1696,0.580062571726322,0.27908387680753544,0.07879557728369939
46,0.9466627121209304,1.082373773619215,0.738299031336755,0.75821169221611,0.0007833508781455588,1.3297983938594422,1697,0.5713518185047728,0.2584866628056306,0.079946515680883
47,0.919591857620554,1.0737284474940347,0.7331429476880638,0.7516322592101499,0.0007744214791423596,1.3375855331276394,1717,0.5660464471151003,0.23588591760596134,0.06796902378346358
48,0.9217696072389885,1.0502971062407134,0.7470661490877835,0.7592030418363704,0.0007653650240809667,1.310698305804893,1710,0.5577744726361784,0.24411843381463497,0.07415013337594258
49,0.9068687943452177,1.0393901819581006,0.7459627730565626,0.7601322335012356,0.0007561857060642118,1.2739751314261583,1667,0.548238255012934,0.21575239320998668,0.0758216544004787
50,0.885312101038529,1.0591734870876641,0.7507122213640293,0.7607765814005043,0.0007468877750799887,1.2429674130939232,1743,0.5626792334017647,0.24867745018328508,0.061382877726301154
51,0.8922335458718568,1.0281398395436685,0.7447594472999818,0.7637198801850208,0.0007374755360335251,1.252115217401638,1743,0.5355193271024271,0.23771913823044588,0.06060550593783364
52,0.8672012934874052,1.0154543591087921,0.756114532033999,0.7714593297841028,0.0007279533467542294,1.2268907529105388,1682,0.5242112946109452,0.2313062070095695,0.07684703554298816
53,0.8365435975306663,0.9931469243807107,0.7541446414221593,0.7661322556556527,0.000718325615978032,1.2678390220376636,1714,0.5100878789935117,0.2327261010169894,0.060094887845893424
54,0.8463336623865535,0.9626971270562008,0.7520265422255457,0.7689785024761926,0.0007085968013061584,1.077372444240929,1685,0.5089858429649683,0.21521726076440542,0.06310707657631413
55,0.828595858325685,0.9466012356289157,0.7588788657835039,0.7769861002775,0.000698771407141278,1.2810936132046693,1736,0.5163916473218383,0.2057324460453081,0.07111851394871273
56,0.813817178739959,0.9403470571625268,0.7655365473485765,0.7716154100557402,0.0006888539826019824,1.2193019553416016,1640,0.49234534497276666,0.21188171496231656,0.060643481470813554
57,0.7959057281376677,0.954461648741076,0.7603498500070718,0.7723005616953476,0.0006788491194165627,1.1362820264916338,1660,0.4873955116097694,0.2011290404641772,0.0822125720995244
58,0.7853288342590957,0.9293658675902718,0.7679853176481273,0.7805239250267031,0.0006687614497970567,1.237198843429641,1678,0.4613197357572934,0.21690208340874892,0.07324011865295045
59,0.77146419220614,0.9096362304367829,0.7543831477674645,0.7799506261005112,0.000658595644294553,1.1484948553736842,1661,0.48300615379672684,0.19486937502034485,0.0662730163599585
60,0.7703476948097638,0.8690608874921806,0.7664526827655581,0.7819796067618544,0.0006483564096367451,1.2913795066187828,1730,0.4939269716481001,0.2167965636194415,0.07602637106774694
61,0.7876630354671773,0.8517389648988188,0.774210904849548,0.7818298400014531,0.0006380484865487346,1.2096997492811516,1733,0.47510566118453845,0.20325679157195284,0.09316004847439072
62,0.8042906609556385,0.8200552449522048,0.7667173632017645,0.7828732637200934,0.0006276766475580935,1.1491360105431156,1749,0.4914907378038142,0.23573101403880964,0.08330475685820589
63,0.8102844723077042,0.8116101911320646,0.7767202680675828,0.7812850875330635,0.0006172456947852048,1.0583370679919863,1637,0.48858654237545496,0.2170301250454748,0.08138659663986751
64,0.808342044575624,0.7771684732308046,0.768113812247081,0.7845142420084578,0.000606760457719898,1.1074347758824656,1710,0.49575524484920924,0.2252612110565127,0.08921193596170071
65,0.7855627044382624,0.7668098988539552,0.7728453612007539,0.7931404786774089,0.000596225790985415,1.0074513155758744,1743,0.5050555540876812,0.2313797381608666,0.10181468419614698
66,0.7784432672471996,0.7493503279408524,0.7742590513863414,0.7891685246748,0.0005856465720907388,1.0778555720016356,1721,0.48625570545592794,0.20752569644138047,0.09815315543092312
67,0.767989111573854,0.7119229188639559,0.7755556517894566,0.7875301070919339,0.0005750276991723264,1.1311081088462365,1647,0.4571347436907365,0.2110369177841506,0.09718804530186483
68,0.7401039227376288,0.7224068548445172,0.7772585281608473,0.7918523570610737,0.0005643740887262905,1.0191001797339876,1669,0.4780823179822957,0.21547967138326643,0.10432943011558167
69,0.7172989354842465,0.7103006910222351,0.7774072109244647,0.7940639924475855,0.0005536906733320815,1.0378980369806607,1672,0.42700794751724436,0.18282915981872877,0.1079133592398185
70,0.6935794578657068,0.7118446762555201,0.7946344190450759,0.7961333920615167,0.0005429823993687233,1.0232932919836861,1733,0.4068334003855488,0.18034283827748143,0.11635570245520611
71,0.6806848259399919,0.7202678660406966,0.7846538080932586,0.8002613433469419,0.0005322542247246583,1.0593948553939792,1709,0.4096591561271338,0.1637845479006363,0.11848429411631373
72,0.6459377925226966,0.7262083558721051,0.7813533353794803,0.7960395129963183,0.0005215111165022652,1.0321675341711734,1680,0.3969142608964173,0.1859114890062202,0.1275671684587686
73,0.6246791625533606,0.7238145685719535,0.7951506600826914,0.8001765553521208,0.0005107580487181112,0.9137151592223783,1747,0.38101212627358544,0.17391883663766355,0.11803450947238002
74,0.6048691907314303,0.6934767380765043,0.7857039083898206,0.797245530263085,0.0005,1.0129190269918649,1696,0.37390292976663525,0.16992551814141227,0.14473457808550916
75,0.6039187490466265,0.6643452624172876,0.7847502831558496,0.7994191644765755,0.0004892419512818889,0.8169131729472816,1744,0.38595958969124133,0.1404426714452,0.13967676727225273
76,0.5898333274427354,0.7038735391183237,0.7974654607420215,0.8070725375315679,0.0004784888834977348,0.7715743655467264,1696,0.33937906186743955,0.1622632322570315,0.13512734297578732
77,0.5679251690710142,0.7277082447062626,0.7948844681111613,0.8092147584938049,0.0004677457752753419,0.9227087789470182,1717,0.35479354022713516,0.15996458304286665,0.14695306302887182
78,0.5813671602702887,0.7196332468853863,0.7974124471886832,0.8109528406046339,0.00045701760063127686,1.184363382119778,1748,0.3497603923922542,0.14291655325434616,0.14143798904961788
79,0.5643627192800457,0.7142055596237993,0.7996015511727718,0.8113143350864545,0.0004463093266679185,1.0529159546728475,1690,0.33770710517810937,0.14096896827616823,0.15108376593030606
80,0.5552091043576525,0.7198098364998076,0.801363145489246,0.8146107607783014,0.0004356259112737096,0.8852871511996755,1678,0.34301192496823596,0.14354585894054478,0.14369894058641036
81,0.5639940694363639,0.7128298883895956,0.8009217146970947,0.8062753981967965,0.00042497230082767367,1.0110726118781976,1717,0.3506415135353248,0.1562288404351095,0.14019373985851258
82,0.5780044007676001,0.7068439623623922,0.8012505435027992,0.819041768658861,0.0004143534279092612,0.8198574313595018,1674,0.3571906640307689,0.14263585672994933,0.14344301876073037
83,0.558421361690089,0.7116538641858122,0.8016410651326228,0.8108372016238078,0.0004037742090145852,0.8856378972228489,1704,0.3299033481026995,0.152303876491837,0.15483016653854476
84,0.5693876542004568,0.7022845950482491,0.8026615274213886,0.815459496009027,0.00039323954228010193,0.8877566313162109,1644,0.3316941292699938,0.15529560432157974,0.16133266541349517
85,0.5514397756162532,0.6864741474238827,0.8035949983107711,0.814420264895716,0.0003827543052147951,0.7524120254879451,1684,0.34265499729918625,0.16197166139605085,0.16493599076449422
86,0.5459260398085022,0.6864841344786946,0.8003563639111331,0.8102635980605811,0.00037232335244190653,0.798424004204807,1730,0.35542306875057306,0.1261523572370989,0.14944925640927503
87,0.5301393529482219,0.691998298965803,0.793233799226717,0.8119842811473489,0.00036195151345126567,0.7103374498009098,1647,0.30139451706181347,0.14663660059911837,0.13451506315016767
88,0.5392615845051402,0.6663699586364985,0.8020719542067308,0.8146589045094584,0.0003516435903632549,0.8919273480169436,1714,0.3362002064342135,0.16274720741382637,0.15148279938189768
89,0.5125250493069472,0.6756569824214509,0.8115517164268825,0.815918530807095,0.00034140435570544715,0.754385131536091,1655,0.3162131045148307,0.129833833347321,0.1431488598799763
90,0.5062787822585345,0.6633942319512055,0.7950515570891293,0.8151370465758777,0.00033123855020294335,0.8598609465888151,1679,0.2892555404287734,0.13401802070895427,0.16144985396345674
91,0.4651705545981178,0.6453818754947681,0.8056379711200988,0.819498590982093,0.00032115088058343736,0.7707962479902294,1728,0.2884170555434559,0.13412411103051997,0.14945478407229348
92,0.4470596274770831,0.6352712120958534,0.8033014905528857,0.8180585042041455,0.00031114601739801764,0.6903013228658538,1677,0.23666239032479647,0.13261406491579925,0.156813979366478
93,0.4565086507058672,0.6466285061939758,0.8034598711625046,0.8193483859904852,0.00030122859285872214,0.6960880678144804,1676,0.3020886610455789,0.1268176084829288,0.16030988762353046
94,0.4363516109058643,0.6384437688929561,0.8182779491013882,0.8230146607925743,0.0002914031986938417,0.7232208506351715,1697,0.27451999507961744,0.10725395339777916,0.14905206696395928
95,0.4554933663928164,0.6189290856164447,0.7995392088075556,0.8216287651105554,0.000281674384021968,0.8326267327756518,1681,0.26989913739034166,0.13696281687257036,0.1373904733454324
96,0.4352920503407201,0.6112353698520034,0.8223180565583132,0.8248302659267529,0.0002720466532457707,0.5919658419261905,1734,0.2592452106044119,0.10791870982552171,0.14546643751090468
97,0.4259219384886769,0.5928863849257414,0.8086580652707481,0.8249137177419692,0.0002625244639664748,0.605147297619389,1702,0.27120472718722555,0.1258236966780484,0.13946452780301485
98,0.4020190491860958,0.5743037912524341,0.8164705583939754,0.8277524485158759,0.00025311222492001143,0.6884625221244711,1722,0.2612267901038699,0.11359433724144456,0.14355317755406635
99,0.3888881228028806,0.5573979187097533,0.8108986613528512,0.8251369410573934,0.0002438142939357884,0.7030785147849504,1714,0.23534952628781117,0.11779689218226408,0.12798872854442822
100,0.39183339766809744,0.5309695464275859,0.8062150190387825,0.8251221145685255,0.0002346349759190332,0.7385392692672555,1706,0.2258467093975122,0.12664626441431215,0.14097582920187254
101,0.3769218818039797,0.517060532145916,0.8198740156757024,0.820957995313508,0.00022557852085764034,0.6469718832183394,1676,0.2150731544089359,0.11416564521143144,0.12244643781774477
102,0.3672373523418903,0.4873720298774461,0.8152950214028755,0.8249703639798348,0.00021664912185444124,0.7520329148793148,1642,0.23900347548695738,0.11273857394936407,0.12730740383492356
103,0.3480940554498088,0.46576213857050863,0.8124846557064365,0.8216660758659495,0.0002078509131858158,0.7656174646043046,1713,0.19471328301367505,0.07812413674986647,0.11145814802872833
104,0.3276134857828461,0.43695094079795976,0.8066152797155169,0.8169381873844738,0.00019918796838753883,0.8237488681465344,1632,0.18181743490605176,0.0716777298427898,0.11731453549483381
105,0.33683165711104307,0.4216755593354399,0.8153525534042916,0.8248260412338738,0.00019066429836874828,0.6076317118126545,1650,0.22292928890347014,0.0852578834472694,0.11513154305898293
106,0.3186215382383696,0.4397066375309464,0.8162823761137855,0.8251518477200298,0.00018228384955491135,0.7357693877904714,1648,0.19182125590954932,0.09496318138529933,0.10250651609892916
107,0.30211511032438676,0.4216853306792225,0.8220771257180414,0.8327883419791237,0.0001740505020606437,0.7965653021135465,1691,0.19584069846994667,0.10508025933373605,0.11360213596097762
108,0.2867502403691665,0.4135629892001571,0.816347041365083,0.8356879194008551,0.0001659680678932334,0.6244392103106341,1683,0.18388897787621195,0.06927641570167753,0.10174877636925606
109,0.2722156616596784,0.4262463224584162,0.8127831798409694,0.8311831487918885,0.0001580402891876947,0.8280654706170116,1679,0.15621784064978148,0.046846432316110395,0.09908487308673689
110,0.26,0.4086017845725512,0.8036684736476823,0.8187792365652734,0.00015027083647417656,0.5797388225402501,1648,0.1451268098043909,0.07195792013363492,0.09090276040968392
111,0.26,0.4208945585416667,0.8071567722544306,0.8262746396020253,0.00014266330697851955,0.6698811157667275,1688,0.17586067920626486,0.0819577408086005,0.08066686032861557
112,0.26,0.4232518772402069,0.8109082351885669,0.8201487778930681,0.00013522122295675631,0.5071690123961297,1747,0.1697376270016144,0.06042901317681222,0.06815106577111779
113,0.26,0.3794507313244248,0.8295419988290524,0.8331726403754927,0.00012794803006431965,0.7249852977094717,1740,0.1598040563150609,0.07632790158080437,0.07280742907681625
114,0.26,0.3673604209004696,0.8125621931954022,0.82375246049812,0.00012084709576071879,0.43870394929178785,1748,0.1590526359431034,0.07638105852051949,0.07401590077788468
115,0.2619792685617774,0.36284722045674817,0.8071027319033343,0.8244575016382899,0.00011392170775041804,0.546491564899627,1684,0.1635853161339619,0.07072166307279874,0.06976049792718675
116,0.26447553896331993,0.3791070573910352,0.8283693761835401,0.8310899420330145,0.00010717507246064278,0.5476020892029223,1704,0.18584224724767723,0.07142525057077982,0.05613152122537041
117,0.26,0.36,0.8254139740799818,0.8353665517869964,0.00010061031355681754,0.5105922826686325,1649,0.16166778638694254,0.061285525686332665,0.07491031877845535
118,0.26,0.36,0.8106566908567313,0.8298579143832462,9.423047049631955e-05,0.5526338395995813,1645,0.15467582897386664,0.0725724789568216,0.07748376282027344
119,0.26,0.37934796645236607,0.8180115932222143,0.8319418554466841,8.803849712122292e-05,0.4738208434223081,1712,0.16624217402813612,0.07146344546244952,0.08103255277617175
120,0.26,0.3879250203540905,0.8178527677726332,0.8319090775354602,8.203726029068159e-05,0.6067219432355149,1714,0.17502613992069732,0.0805478067752827,0.05988324734547642
121,0.26,0.36,0.8183113074230206,0.836253139138578,7.622953855358456e-05,0.3927411487415414,1746,0.1599015574402176,0.07796443592348998,0.07171615346496527
122,0.26190251938080494,0.36,0.8206427469030254,0.8419604540659372,7.061802086209845e-05,0.3799629324366881,1655,0.16179393125767344,0.06516475307474294,0.04715564994335618
123,0.2683576011500682,0.36,0.8164111662093617,0.831164018274262,6.520530532669449e-05,0.5154444325448523,1675,0.15795099882259123,0.06322895454901997,0.06696602020735484
124,0.2615963215289767,0.36,0.8264049497875291,0.8373809996681761,5.999389801323224e-05,0.54262965472269,1665,0.15970843959656297,0.07648540163037965,0.054715121289016996
125,0.2618591821007079,0.36,0.8213412995932543,0.8334802213075578,5.4986211782661664e-05,0.4413036138085031,1705,0.1667526293970343,0.061992459656124,0.06524660765933611
126,0.26,0.3780992457211521,0.8204875054768197,0.8362667932189614,5.018456517387837e-05,0.557795683347814,1743,0.1528349774126922,0.07579930758853967,0.08329517703360567
127,0.26,0.36743769227005035,0.8193981346053257,0.8312754323960887,4.559118133024853e-05,0.4272734086692705,1676,0.15081480864559405,0.07100867941258927,0.07241234369999565
128,0.26,0.39780606921874373,0.8249551365109322,0.8321067812444842,4.120818697030309e-05,0.7196518625856052,1725,0.14867794740019014,0.05988687802706306,0.07510409322538424
129,0.26,0.4256088592857698,0.8220723333109067,0.8332432321186966,3.70376114030751e-05,0.4947002042790281,1689,0.1653978792327518,0.07212496260283699,0.0652156451450991
130,0.26201775642265684,0.4282169569386035,0.8161565338999122,0.8291591313401961,3.308138558853746e-05,0.6461748656977744,1713,0.17353636512551948,0.0672698635634073,0.0701045025333994
131,0.2636618117540325,0.46190896968176814,0.8225859604665545,0.8354992586386972,2.934134124357646e-05,0.6420943379021458,1644,0.16569593263873258,0.08179230248215433,0.07895952331885579
132,0.2751329053685068,0.4521699424495394,0.8227225568428888,0.8313333169415039,2.5819209993914183e-05,0.41304069854516245,1707,0.14237065528855408,0.08313883698155838,0.09437906727891679
133,0.26,0.45492670985986006,0.8236929442036669,0.8343810772783279,2.2516622572372415e-05,0.41337135360577776,1749,0.15926572940425796,0.06977814719734553,0.08370401082631794
134,0.26,0.4658614312373961,0.814067351989773,0.8332760246588434,1.9435108063849684e-05,0.40976040804305414,1701,0.1453378976859633,0.0768782697911635,0.0924871685514584
135,0.27607375187377114,0.4589430903554963,0.8194404588126338,0.83316122210815,1.657609319736125e-05,0.5105923708784597,1650,0.190001324134174,0.0552501429631015,0.11202921689720902
136,0.2703551912357842,0.4215571891376686,0.8229155058134158,0.8314029853918332,1.3940901685469354e-05,0.45678879635718067,1660,0.17129909132710583,0.07691899156654917,0.09710565228812189
137,0.26,0.40472910113710797,0.8099407569513083,0.8304245839447646,1.153075361140915e-05,0.4590008164610433,1743,0.14398671157320944,0.07607164397800932,0.09206905671984142
138,0.26521804193543397,0.4085217158442452,0.8212598146408966,0.8375525292412558,9.346764864195334e-06,0.33069052641738156,1733,0.16878455701867823,0.08659451053467496,0.1203553589761988
139,0.26,0.3957077906413339,0.8353542214190735,0.8405604540659373,7.389946621969679e-06,0.4744249850286109,1710,0.14847057993924478,0.0816771405534142,0.12112463139265434
140,0.2680366451954019,0.39626243718976173,0.8291861018892049,0.8350587638874338,5.661204883829818e-06,0.5352659686272843,1655,0.15952283412664056,0.08498128222609544,0.1284542801048862
141,0.26,0.36,0.8147436522030619,0.8322475111000067,4.1613400503550115e-06,0.43274048732261716,1737,0.16229460707465077,0.06967475416369875,0.12609285480453783
142,0.2610203985748261,0.3668402773449021,0.8205195864165311,0.833726560737698,2.891046553024079e-06,0.38246264011543496,1715,0.17105572944286812,0.059166883466875674,0.1264507262397355
143,0.26,0.36098856001232,0.8266874205384849,0.8332171676759661,1.8509125326960918e-06,0.5585953590801284,1641,0.16318821612682752,0.06621487666193226,0.12365177472858313
144,0.26,0.36,0.8290770128366883,0.8346722076407508,1.041419567303914e-06,0.4314924372726322,1672,0.16312098697487257,0.05345747756210266,0.14215522452818555
145,0.26,0.37603805375886884,0.8216577619265745,0.8372819308235121,4.6294244888500647e-07,0.3352892164439413,1688,0.16732003903150866,0.059263892876089595,0.13313015255353583
146,0.26,0.3600876947175156,0.824875523143358,0.8325100434284808,1.1574901005456661e-07,0.4057984625913152,1681,0.14500419783868446,0.059620827392076026,0.13465350271856888
