record_id,x,y,y_true,plotted
R01833,0.0,0.0,0,0
R01834,0.0,0.0,0,0
R01845,0.0,0.0,0,0
R01853,0.0,0.0,0,0
R01860,0.0,0.0,0,0
R01871,7.896666666666661,2.2064288368636156,0,1
R01879,0.0,0.0,0,0
R01888,0.0,0.0,0,0
R01896,0.0,0.0,0,0
R01899,17.964169014084504,-10.184182015167934,0,1
R01906,0.0,0.0,0,0
R01915,0.0,0.0,0,0
R01916,0.0,0.0,0,0
R01920,0.0,0.0,0,0
R01933,0.0,0.0,0,0
R01935,-3.709615059684566,13.71149400650575,1,1
R01936,0.0,0.0,0,0
R01937,0.0,0.0,0,0
R01947,0.0,0.0,0,0
R01962,0.0,0.0,0,0
R01966,0.0,0.0,0,0
R01985,0.0,0.0,0,0
R01986,0.0,0.0,0,0
R01988,0.0,0.0,0,0
R01992,0.0,0.0,0,0
R01993,0.0,0.0,0,0
R01995,0.0,0.0,0,0
R02001,0.0,0.0,0,0
R02006,0.0,0.0,0,0
R02008,0.0,0.0,0,0
R02020,0.0,0.0,0,0
R02032,0.0,0.0,0,0
R02037,0.0,0.0,0,0
R02044,0.0,0.0,0,0
R02045,0.0,0.0,0,0
R02047,0.0,0.0,0,0
R02055,0.0,0.0,0,0
R02068,0.0,0.0,0,0
R02078,0.0,0.0,0,0
R02086,0.0,0.0,0,0
R02101,0.0,0.0,0,0
R02102,0.0,0.0,0,0
R02106,0.0,0.0,0,0
R02117,0.0,0.0,0,0
R02121,0.0,0.0,0,0
R02134,0.0,0.0,0,0
R02137,0.0,0.0,0,0
R02138,0.0,0.0,0,0
R02145,0.0,0.0,0,0
R02166,0.0,0.0,0,0
R02171,0.0,0.0,0,0
R02173,-17.888,14.324573976747889,0,1
R02189,0.0,0.0,0,0
R02190,0.0,0.0,0,0
R02193,0.0,0.0,0,0
R02195,0.0,0.0,0,0
R02204,0.0,0.0,0,0
R02217,0.0,0.0,0,0
R02220,0.0,0.0,0,0
R02222,-15.635733981329873,3.3347150782481085,1,1
R02227,0.0,0.0,0,0
R02229,0.0,0.0,0,0
R02237,0.0,0.0,0,0
R02245,0.0,0.0,0,0
R02250,0.0,0.0,0,0
R02253,0.0,0.0,0,0
R02274,0.0,0.0,0,0
R02287,0.0,0.0,0,0
R02289,0.0,0.0,0,0
R02296,12.344788732394363,10.695432348830998,0,1
R02300,0.0,0.0,0,0
R02314,0.0,0.0,0,0
R02331,0.0,0.0,0,0
R02345,16.28660869565217,-17.110820286623685,0,1
R02363,0.0,0.0,0,0
R02368,0.0,0.0,0,0
R02371,0.0,0.0,0,0
R02376,0.0,0.0,0,0
R02378,0.0,0.0,0,0
R02383,0.0,0.0,0,0
R02398,0.0,0.0,0,0
R02410,0.0,0.0,0,0
R02436,0.0,0.0,0,0
R02437,0.5760000000000005,16.989966555183948,1,1
R02440,0.0,0.0,0,0
R02446,0.0,0.0,0,0
R02447,0.0,0.0,0,0
R02449,0.0,0.0,0,0
R02454,0.0,0.0,0,0
R02455,-1.6590422535211218,33.38766153218082,0,1
R02461,0.0,0.0,0,0
R02476,0.0,0.0,0,0
R02479,-39.136,16.844253929373338,0,1
R02480,0.0,0.0,0,0
R02482,0.0,0.0,0,0
R02495,0.0,0.0,0,0
R02502,0.0,0.0,0,0
R02507,-4.096000000000004,13.957636566332216,1,1
R02516,0.0,0.0,0,0
R02517,0.0,0.0,0,0
R02522,0.0,0.0,0,0
R02525,0.0,0.0,0,0
R02527,0.0,0.0,0,0
R02536,0.0,0.0,0,0
R02540,0.0,0.0,0,0
R02541,0.0,0.0,0,0
R02543,0.0,0.0,0,0
R02545,0.0,0.0,0,0
R02556,0.0,0.0,0,0
R02558,0.0,0.0,0,0
R02568,0.0,0.0,0,0
R02598,0.0,0.0,0,0
R02602,0.0,0.0,0,0
R02605,0.0,0.0,0,0
R02617,0.0,0.0,0,0
R02620,0.0,0.0,0,0
R02628,0.0,0.0,0,0
R02629,0.0,0.0,0,0
R02631,0.0,0.0,0,0
R02633,1.7920000000000016,-6.6443701226309955,1,1
R02635,0.0,0.0,0,0
R02639,0.0,0.0,0,0
R02640,0.0,0.0,0,0
R02648,0.0,0.0,0,0
R02658,0.0,0.0,0,0
R02678,0.0,0.0,0,0
R02682,0.0,0.0,0,0
R02692,0.0,0.0,0,0
R02693,0.0,0.0,0,0
R02696,0.0,0.0,0,0
R02709,0.0,0.0,0,0
R02714,0.0,0.0,0,0
R02719,0.0,0.0,0,0
R02733,0.0,0.0,0,0
R02738,0.0,0.0,0,0
R02739,0.0,0.0,0,0
R02740,0.0,0.0,0,0
R02746,0.0,0.0,0,0
R02747,0.0,0.0,0,0
R02750,0.0,0.0,0,0
R02755,0.0,0.0,0,0
R02756,0.0,0.0,0,0
R02757,0.0,0.0,0,0
R02780,0.0,0.0,0,0
R02782,0.0,0.0,0,0
R02793,0.0,0.0,0,0
R02811,0.0,0.0,0,0
R02812,0.0,0.0,0,0
R02813,9.825170689677682,-14.134791127490614,1,1
R02817,0.0,0.0,0,0
R02818,0.0,0.0,0,0
R02827,0.0,0.0,0,0
R02828,0.0,0.0,0,0
R02830,0.0,0.0,0,0
R02833,0.0,0.0,0,0
R02834,0.0,0.0,0,0
R02835,0.0,0.0,0,0
R02848,0.0,0.0,0,0
R02849,0.0,0.0,0,0
R02852,0.0,0.0,0,0
R02856,0.3000097651985711,16.153570447821405,1,1
R02866,0.0,0.0,0,0
R02869,0.0,0.0,0,0
R02876,-4.957611940298506,12.602539143746153,0,1
R02877,0.0,0.0,0,0
R02885,0.0,0.0,0,0
R02888,0.0,0.0,0,0
R02890,0.0,0.0,0,0
R02905,0.0,0.0,0,0
R02910,0.0,0.0,0,0
R02911,0.0,0.0,0,0
R02916,0.0,0.0,0,0
R02924,0.0,0.0,0,0
R02934,7.63442499571645,0.9807758688481918,1,1
R02944,0.0,0.0,0,0
R02945,0.0,0.0,0,0
R02946,0.0,0.0,0,0
R02962,0.0,0.0,0,0
R02972,0.0,0.0,0,0
R02975,0.0,0.0,0,0
R02982,0.0,0.0,0,0
R02986,0.0,0.0,0,0
R02990,0.0,0.0,0,0
R03012,0.0,0.0,0,0
R03026,0.0,0.0,0,0
R03040,0.0,0.0,0,0
R03041,0.0,0.0,0,0
R03053,-9.306160583941605,27.48659359259169,0,1
R03056,0.0,0.0,0,0
R03061,0.0,0.0,0,0
R03066,0.0,0.0,0,0
R03072,0.0,0.0,0,0
R03079,0.0,0.0,0,0
R03087,0.0,0.0,0,0
R03097,0.0,0.0,0,0
R03100,0.0,0.0,0,0
R03109,0.0,0.0,0,0
R03119,0.0,0.0,0,0
R03135,0.0,0.0,0,0
R03140,0.0,0.0,0,0
R03155,0.0,0.0,0,0
R03164,0.0,0.0,0,0
R03177,0.0,0.0,0,0
R03179,0.0,0.0,0,0
R03184,0.0,0.0,0,0
R03186,13.760000000000005,1.560758082497216,1,1
R03187,0.0,0.0,0,0
R03192,0.0,0.0,0,0
R03206,0.0,0.0,0,0
R03210,0.0,0.0,0,0
R03229,0.0,0.0,0,0
R03232,0.0,0.0,0,0
R03234,0.0,0.0,0,0
R03238,0.0,0.0,0,0
R03241,13.8397526054462,-14.878092226944013,1,1
R03250,0.0,0.0,0,0
R03264,0.0,0.0,0,0
R03279,0.0,0.0,0,0
R03305,0.0,0.0,0,0
R03313,0.0,0.0,0,0
R03319,0.0,0.0,0,0
R03329,0.0,0.0,0,0
R03331,0.0,0.0,0,0
R03337,0.0,0.0,0,0
R03347,0.0,0.0,0,0
R03361,36.864000000000004,17.570932843437433,0,1
R03365,0.0,0.0,0,0
R03380,0.0,0.0,0,0
R03387,0.0,0.0,0,0
R03388,-7.167999999999999,-6.465997770345595,1,1
R03393,0.0,0.0,0,0
R03400,0.0,0.0,0,0
R03413,0.0,0.0,0,0
R03418,0.0,0.0,0,0
R03424,0.0,0.0,0,0
R03432,0.0,0.0,0,0
R03433,0.0,0.0,0,0
R03447,0.0,0.0,0,0
R03451,0.0,0.0,0,0
R03457,0.0,0.0,0,0
R03459,0.0,0.0,0,0
R03461,7.7493546719597965,-15.029318784115478,1,1
R03465,-16.426872979428914,-6.842267962352185,1,1
R03482,0.0,0.0,0,0
R03494,0.0,0.0,0,0
R03495,0.0,0.0,0,0
R03503,0.0,0.0,0,0
R03515,-20.8128,-5.172798216276476,0,1
R03524,-6.501755395683453,23.91889832615513,0,1
R03529,0.0,0.0,0,0
R03531,0.0,0.0,0,0
R03535,0.0,0.0,0,0
R03542,0.0,0.0,0,0
R03549,0.0,0.0,0,0
R03552,0.0,0.0,0,0
R03558,0.0,0.0,0,0
R03568,0.0,0.0,0,0
R03600,0.0,0.0,0,0
R03602,0.0,0.0,0,0
R03611,0.0,0.0,0,0
R03620,0.0,0.0,0,0
R03621,0.0,0.0,0,0
R03623,0.0,0.0,0,0
R03625,0.0,0.0,0,0
R03626,-3.328000000000003,22.519509476031214,1,1
R03630,0.0,0.0,0,0
R03635,0.0,0.0,0,0
R03638,-6.25066666666666,18.294867841583844,0,1
R03652,0.0,0.0,0,0
R03656,0.0,0.0,0,0
R03661,0.0,0.0,0,0
R03672,0.0,0.0,0,0
R03674,0.0,0.0,0,0
R03677,0.0,0.0,0,0
R03679,0.0,0.0,0,0
R03683,0.0,0.0,0,0
R03692,0.0,0.0,0,0
R03700,0.0,0.0,0,0
R03702,28.61805714285714,-9.715559802516324,0,1
R03716,0.0,0.0,0,0
R03729,0.0,0.0,0,0
R03740,0.0,0.0,0,0
R03762,5.439999999999998,-10.033444816053517,1,1
R03763,0.0,0.0,0,0
R03767,0.0,0.0,0,0
R03769,0.0,0.0,0,0
R03781,0.0,0.0,0,0
R03782,4.259186053490414,8.220071489682416,1,1
R03785,0.0,0.0,0,0
R03792,0.0,0.0,0,0
R03805,0.0,0.0,0,0
R03816,0.0,0.0,0,0
R03821,0.0,0.0,0,0
R03828,0.0,0.0,0,0
R03841,0.0,0.0,0,0
R03844,0.0,0.0,0,0
R03848,11.999319148936173,1.1787123350490631,0,1
R03850,0.0,0.0,0,0
R03858,0.0,0.0,0,0
R03861,0.0,0.0,0,0
R03863,0.0,0.0,0,0
R03868,0.0,0.0,0,0
R03874,0.0,0.0,0,0
R03877,0.0,0.0,0,0
R03881,0.0,0.0,0,0
R03885,0.0,0.0,0,0
R03886,0.0,0.0,0,0
R03888,0.0,0.0,0,0
R03905,0.0,0.0,0,0
R03907,0.0,0.0,0,0
R03909,0.0,0.0,0,0
R03923,0.0,0.0,0,0
R03925,0.0,0.0,0,0
R03927,0.0,0.0,0,0
R03933,0.0,0.0,0,0
R03937,4.445928057553957,11.248686669393582,0,1
R03950,14.597783292372753,1.8672344093611752,1,1
R03951,0.0,0.0,0,0
R03954,0.0,0.0,0,0
R03959,0.0,0.0,0,0
R03961,0.0,0.0,0,0
R03963,0.0,0.0,0,0
R03965,0.0,0.0,0,0
R03972,0.0,0.0,0,0
R03979,0.0,0.0,0,0
R04000,0.0,0.0,0,0
R04005,0.0,0.0,0,0
R04006,0.0,0.0,0,0
R04021,0.0,0.0,0,0
R04023,0.0,0.0,0,0
R04042,0.0,0.0,0,0
R04056,0.0,0.0,0,0
R04064,0.0,0.0,0,0
R04065,0.0,0.0,0,0
R04066,0.0,0.0,0,0
R04068,-8.659282053807031,8.224763823585384,1,1
R04084,0.0,0.0,0,0
R04086,0.0,0.0,0,0
R04106,0.0,0.0,0,0
R04113,0.0,0.0,0,0
R04119,0.0,0.0,0,0
R04122,0.0,0.0,0,0
R04125,0.0,0.0,0,0
R04127,0.0,0.0,0,0
R04128,0.0,0.0,0,0
R04133,0.0,0.0,0,0
R04138,0.0,0.0,0,0
R04139,0.0,0.0,0,0
R04157,0.0,0.0,0,0
R04161,0.0,0.0,0,0
R04163,0.0,0.0,0,0
R04178,-3.3492889243791213,19.88921429516685,1,1
R04191,0.0,0.0,0,0
R04206,0.0,0.0,0,0
R04209,0.0,0.0,0,0
R04221,0.0,0.0,0,0
R04224,0.0,0.0,0,0
R04227,0.0,0.0,0,0
R04229,0.0,0.0,0,0
R04233,0.0,0.0,0,0
R04238,0.0,0.0,0,0
R04242,0.0,0.0,0,0
R04245,0.0,0.0,0,0
R04255,-20.432115107913667,6.986999029538914,0,1
R04256,0.0,0.0,0,0
R04261,0.0,0.0,0,0
R04263,0.0,0.0,0,0
R04265,0.0,0.0,0,0
R04284,0.0,0.0,0,0
R04295,0.0,0.0,0,0
R04300,0.0,0.0,0,0
R04334,0.0,0.0,0,0
R04335,0.0,0.0,0,0
R04338,0.0,0.0,0,0
R04341,0.0,0.0,0,0
R04355,0.0,0.0,0,0
R04362,8.0,5.930880713489408,1,1
R04369,-2.3021176470588216,9.26290248540888,0,1
R04387,0.0,0.0,0,0
R04392,0.0,0.0,0,0
R04398,0.0,0.0,0,0
R04405,0.0,0.0,0,0
R04415,0.0,0.0,0,0
R04416,0.0,0.0,0,0
R04424,0.0,0.0,0,0
R04435,0.0,0.0,0,0
R04454,0.0,0.0,0,0
R04455,0.0,0.0,0,0
R04456,0.0,0.0,0,0
R04462,0.0,0.0,0,0
R04466,0.0,0.0,0,0
R04469,0.0,0.0,0,0
R04472,0.0,0.0,0,0
R04475,-10.92972661870504,16.763472165411486,0,1
R04478,0.0,0.0,0,0
R04498,0.0,0.0,0,0
R04499,0.0,0.0,0,0
R04500,0.0,0.0,0,0
R04503,0.0,0.0,0,0
R04505,0.0,0.0,0,0
R04518,0.0,0.0,0,0
R04522,0.0,0.0,0,0
R04525,0.0,0.0,0,0
R04529,0.0,0.0,0,0
R04531,0.0,0.0,0,0
R04532,0.0,0.0,0,0
R04562,0.0,0.0,0,0
R04563,0.0,0.0,0,0
R04571,0.0,0.0,0,0
R04577,0.0,0.0,0,0
R04586,0.0,0.0,0,0
R04592,0.0,0.0,0,0
R04599,0.0,0.0,0,0
R04603,0.0,0.0,0,0
R04604,0.0,0.0,0,0
R04605,0.0,0.0,0,0
R04608,0.0,0.0,0,0
R04610,0.0,0.0,0,0
R04614,0.0,0.0,0,0
R04628,0.0,0.0,0,0
R04639,0.0,0.0,0,0
R04643,-16.322352941176472,8.920584956390584,0,1
R04644,0.0,0.0,0,0
R04652,0.0,0.0,0,0
R04655,0.0,0.0,0,0
R04656,0.0,0.0,0,0
R04664,0.0,0.0,0,0
R04670,0.0,0.0,0,0
R04684,0.0,0.0,0,0
R04713,-9.657763904330317,12.754332630912542,1,1
R04718,0.0,0.0,0,0
R04727,1.7279999999999944,10.340142601637755,0,1
R04732,0.0,0.0,0,0
R04737,0.0,0.0,0,0
R04741,0.0,0.0,0,0
R04750,0.0,0.0,0,0
R04753,0.0,0.0,0,0
R04792,0.0,0.0,0,0
R04799,0.0,0.0,0,0
R04816,0.0,0.0,0,0
R04817,0.0,0.0,0,0
R04842,0.0,0.0,0,0
R04844,0.0,0.0,0,0
R04848,0.0,0.0,0,0
R04852,0.0,0.0,0,0
R04854,0.0,0.0,0,0
R04861,0.0,0.0,0,0
R04864,0.0,0.0,0,0
R04867,0.0,0.0,0,0
R04869,0.0,0.0,0,0
R04870,0.0,0.0,0,0
R04873,0.0,0.0,0,0
R04884,0.0,0.0,0,0
R04886,0.0,0.0,0,0
R04887,0.0,0.0,0,0
R04914,0.0,0.0,0,0
R04915,0.0,0.0,0,0
R04933,0.0,0.0,0,0
R04940,0.0,0.0,0,0
R04945,6.260785477179764,-9.954493877249773,1,1
R04950,21.470171428571433,-4.4007007485268375,0,1
R04954,0.0,0.0,0,0
R04968,0.0,0.0,0,0
R04978,1.0879999999999939,13.333333333333336,1,1
R04986,0.0,0.0,0,0
R04994,14.335999999999999,13.511705685618729,1,1
R04996,0.0,0.0,0,0
R05006,0.0,0.0,0,0
R05008,11.750492753623192,-17.895400126023944,0,1
R05011,0.0,0.0,0,0
R05012,0.0,0.0,0,0
R05017,0.0,0.0,0,0
R05018,0.0,0.0,0,0
R05029,0.0,0.0,0,0
R05039,8.379018381992054,5.181041751484529,1,1
R05040,0.0,0.0,0,0
R05041,0.0,0.0,0,0
R05060,0.0,0.0,0,0
R05063,0.0,0.0,0,0
R05067,-15.524638773931708,2.329259145236456,1,1
R05073,0.0,0.0,0,0
R05079,0.0,0.0,0,0
R05085,0.0,0.0,0,0
R05094,0.0,0.0,0,0
R05095,0.0,0.0,0,0
R05098,0.0,0.0,0,0
R05106,0.0,0.0,0,0
R05114,0.0,0.0,0,0
R05120,0.0,0.0,0,0
R05131,0.0,0.0,0,0
R05139,0.0,0.0,0,0
R05140,0.0,0.0,0,0
R05155,0.0,0.0,0,0
R05158,0.0,0.0,0,0
R05163,20.987991143054284,-6.498616243025243,1,1
R05169,0.0,0.0,0,0
R05177,0.0,0.0,0,0
R05182,23.566273381294963,2.054811000697768,0,1
R05183,0.0,0.0,0,0
R05200,0.0,0.0,0,0
R05202,0.0,0.0,0,0
R05203,0.0,0.0,0,0
R05206,0.0,0.0,0,0
R05207,0.0,0.0,0,0
R05210,0.0,0.0,0,0
R05214,0.0,0.0,0,0
R05218,0.0,0.0,0,0
R05220,0.0,0.0,0,0
R05225,0.0,0.0,0,0
R05228,-13.660086330935254,14.849498327759196,0,1
R05240,0.0,0.0,0,0
R05258,0.0,0.0,0,0
R05278,0.0,0.0,0,0
R05279,0.0,0.0,0,0
R05291,0.0,0.0,0,0
R05292,0.0,0.0,0,0
R05303,0.0,0.0,0,0
R05309,0.0,0.0,0,0
R05311,0.0,0.0,0,0
R05319,0.0,0.0,0,0
R05320,-9.137671656869715,7.6229531563069655,1,1
R05321,0.0,0.0,0,0
R05328,0.0,0.0,0,0
R05334,0.0,0.0,0,0
R05335,18.495999999999995,-17.257525083612038,1,1
R05339,0.0,0.0,0,0
R05344,0.0,0.0,0,0
R05349,0.0,0.0,0,0
R05357,0.0,0.0,0,0
R05358,0.0,0.0,0,0
R05363,0.0,0.0,0,0
R05374,0.0,0.0,0,0
R05379,0.0,0.0,0,0
R05391,0.0,0.0,0,0
R05394,0.0,0.0,0,0
R05395,4.717837837837841,6.069480852089548,1,1
R05396,0.0,0.0,0,0
R05406,0.0,0.0,0,0
R05407,0.0,0.0,0,0
R05410,0.0,0.0,0,0
R05434,0.0,0.0,0,0
R05439,0.0,0.0,0,0
R05448,0.0,0.0,0,0
R05451,0.0,0.0,0,0
R05455,0.0,0.0,0,0
